"Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
2713.5468539454,1830.32898983253,3596.76471805826,1362.78169497344,4064.31201291735
2713.5468539454,1829.88685043928,3597.20685745151,1362.10550112356,4064.98820676723
2713.5468539454,1829.44493215992,3597.64877573087,1361.42964543821,4065.66406245258
2713.5468539454,1829.00323466305,3598.09047322774,1360.75412741053,4066.33958048026
2713.5468539454,1828.56175761809,3598.5319502727,1360.07894653495,4067.01476135584
2713.5468539454,1828.12050069528,3598.97320719551,1359.40410230716,4067.68960558364
2713.5468539454,1827.6794635657,3599.41424432509,1358.72959422409,4068.3641136667
2713.5468539454,1827.23864590122,3599.85506198957,1358.05542178394,4069.03828610685
2713.5468539454,1826.79804737455,3600.29566051624,1357.38158448614,4069.71212340465
2713.5468539454,1826.35766765921,3600.73604023158,1356.70808183138,4070.38562605941
2713.5468539454,1825.9175064295,3601.17620146129,1356.03491332158,4071.05879456921
2713.5468539454,1825.47756336057,3601.61614453022,1355.36207845989,4071.7316294309
2713.5468539454,1825.03783812835,3602.05586976244,1354.6895767507,4072.40413114009
2713.5468539454,1824.59833040958,3602.49537748121,1354.01740769962,4073.07630019117
2713.5468539454,1824.15903988178,3602.93466800901,1353.34557081348,4073.74813707731
2713.5468539454,1823.7199662233,3603.37374166749,1352.67406560032,4074.41964229047
2713.5468539454,1823.28110911325,3603.81259877754,1352.00289156942,4075.09081632137
2713.5468539454,1822.84246823156,3604.25123965923,1351.33204823125,4075.76165965954
2713.5468539454,1822.40404325891,3604.68966463188,1350.66153509747,4076.43217279332
2713.5468539454,1821.9658338768,3605.12787401399,1349.99135168098,4077.10235620981
2713.5468539454,1821.52783976751,3605.56586812328,1349.32149749583,4077.77221039496
2713.5468539454,1821.09006061407,3606.00364727672,1348.6519720573,4078.44173583349
2713.5468539454,1820.65249610032,3606.44121179047,1347.98277488184,4079.11093300895
2713.5468539454,1820.21514591086,3606.87856197993,1347.3139054871,4079.77980240369
2713.5468539454,1819.77800973105,3607.31569815974,1346.64536339188,4080.44834449891
2713.5468539454,1819.34108724704,3607.75262064375,1345.97714811618,4081.11655977461
2713.5468539454,1818.90437814575,3608.18932974504,1345.30925918118,4081.78444870961
2713.5468539454,1818.46788211483,3608.62582577596,1344.6416961092,4082.45201178159
2713.5468539454,1818.03159884272,3609.06210904807,1343.97445842375,4083.11924946704
2713.5468539454,1817.59552801862,3609.49817987217,1343.30754564948,4083.78616224131
2713.5468539454,1817.15966933247,3609.93403855832,1342.64095731221,4084.45275057858
2713.5468539454,1816.72402247497,3610.36968541582,1341.9746929389,4085.11901495189
2713.5468539454,1816.28858713758,3610.80512075321,1341.30875205768,4085.78495583311
2713.5468539454,1815.85336301249,3611.2403448783,1340.64313419781,4086.45057369298
2713.5468539454,1815.41834979265,3611.67535809814,1339.97783888968,4087.11586900111
2713.5468539454,1814.98354717175,3612.11016071904,1339.31286566483,4087.78084222596
2713.5468539454,1814.54895484422,3612.54475304657,1338.64821405594,4088.44549383485
2713.5468539454,1814.11457250523,3612.97913538556,1337.9838835968,4089.10982429399
2713.5468539454,1813.68039985068,3613.41330804011,1337.31987382235,4089.77383406844
2713.5468539454,1813.2464365772,3613.84727131359,1336.65618426861,4090.43752362218
2713.5468539454,1812.81268238217,3614.28102550862,1335.99281447277,4091.10089341802
2713.5468539454,1812.37913696369,3614.7145709271,1335.32976397309,4091.7639439177
2713.5468539454,1811.94580002057,3615.14790787022,1334.66703230897,4092.42667558182
2713.5468539454,1811.51267125236,3615.58103663843,1334.0046190209,4093.08908886989
2713.5468539454,1811.07975035932,3616.01395753147,1333.34252365048,4093.75118424031
2713.5468539454,1810.64703704245,3616.44667084834,1332.6807457404,4094.41296215039
2713.5468539454,1810.21453100343,3616.87917688736,1332.01928483446,4095.07442305633
2713.5468539454,1809.7822319447,3617.31147594609,1331.35814047753,4095.73556741326
2713.5468539454,1809.35013956937,3617.74356832142,1330.6973122156,4096.39639567519
2713.5468539454,1808.91825358128,3618.17545430951,1330.0367995957,4097.05690829509
2713.5468539454,1808.48657368497,3618.60713420582,1329.37660216599,4097.7171057248
2713.5468539454,1808.05509958569,3619.0386083051,1328.71671947567,4098.37698841512
2713.5468539454,1807.62383098938,3619.46987690141,1328.05715107504,4099.03655681575
2713.5468539454,1807.1927676027,3619.90094028809,1327.39789651543,4099.69581137536
2713.5468539454,1806.76190913299,3620.3317987578,1326.73895534929,4100.3547525415
2713.5468539454,1806.33125528829,3620.7624526025,1326.0803271301,4101.01338076069
2713.5468539454,1805.90080577733,3621.19290211346,1325.42201141239,4101.6716964784
2713.5468539454,1805.47056030953,3621.62314758126,1324.76400775178,4102.32970013901
2713.5468539454,1805.04051859501,3622.05318929578,1324.10631570491,4102.98739218588
2713.5468539454,1804.61068034456,3622.48302754623,1323.44893482948,4103.64477306131
2713.5468539454,1804.18104526966,3622.91266262113,1322.79186468425,4104.30184320654
2713.5468539454,1803.75161308248,3623.34209480831,1322.13510482901,4104.95860306178
2713.5468539454,1803.32238349585,3623.77132439494,1321.47865482457,4105.61505306622
2713.5468539454,1802.8933562233,3624.20035166749,1320.8225142328,4106.27119365799
2713.5468539454,1802.46453097901,3624.62917691178,1320.16668261661,4106.92702527418
2713.5468539454,1802.03590747784,3625.05780041295,1319.5111595399,4107.58254835089
2713.5468539454,1801.60748543534,3625.48622245545,1318.85594456763,4108.23776332316
2713.5468539454,1801.17926456771,3625.91444332308,1318.20103726576,4108.89267062503
2713.5468539454,1800.75124459181,3626.34246329898,1317.54643720129,4109.5472706895
2713.5468539454,1800.32342522517,3626.77028266562,1316.89214394221,4110.20156394858
2713.5468539454,1799.89580618598,3627.19790170481,1316.23815705753,4110.85555083326
2713.5468539454,1799.46838719311,3627.62532069768,1315.58447611728,4111.50923177351
2713.5468539454,1799.04116796605,3628.05253992474,1314.93110069249,4112.1626071983
2713.5468539454,1798.61414822498,3628.47955966581,1314.27803035517,4112.81567753562
2713.5468539454,1798.1873276907,3628.90638020009,1313.62526467836,4113.46844321243
2713.5468539454,1797.76070608468,3629.33300180611,1312.97280323607,4114.12090465472
2713.5468539454,1797.33428312904,3629.75942476175,1312.32064560333,4114.77306228746
2713.5468539454,1796.90805854655,3630.18564934424,1311.66879135612,4115.42491653467
2713.5468539454,1796.4820320606,3630.61167583019,1311.01724007144,4116.07646781935
2713.5468539454,1796.05620339525,3631.03750449554,1310.36599132725,4116.72771656354
2713.5468539454,1795.63057227518,3631.46313561561,1309.7150447025,4117.37866318829
2713.5468539454,1795.20513842573,3631.88856946506,1309.06439977712,4118.02930811367
2713.5468539454,1794.77990157284,3632.31380631795,1308.414056132,4118.67965175879
2713.5468539454,1794.35486144313,3632.73884644766,1307.764013349,4119.32969454179
2713.5468539454,1793.93001776381,3633.16369012698,1307.11427101095,4119.97943687984
2713.5468539454,1793.50537026275,3633.58833762804,1306.46482870166,4120.62887918913
2713.5468539454,1793.08091866843,3634.01278922236,1305.81568600587,4121.27802188492
2713.5468539454,1792.65666270996,3634.43704518083,1305.16684250929,4121.9268653815
2713.5468539454,1792.23260211707,3634.86110577372,1304.5182977986,4122.57541009219
2713.5468539454,1791.80873662013,3635.28497127066,1303.8700514614,4123.22365642939
2713.5468539454,1791.38506595011,3635.70864194068,1303.22210308626,4123.87160480453
2713.5468539454,1790.9615898386,3636.13211805219,1302.5744522627,4124.51925562809
2713.5468539454,1790.53830801782,3636.55539987297,1301.92709858115,4125.16660930964
2713.5468539454,1790.11522022058,3636.97848767021,1301.28004163301,4125.81366625778
2713.5468539454,1789.69232618033,3637.40138171046,1300.6332810106,4126.46042688018
2713.5468539454,1789.2696256311,3637.82408225969,1299.98681630719,4127.1068915836
2713.5468539454,1788.84711830755,3638.24658958324,1299.34064711695,4127.75306077384
2713.5468539454,1788.42480394494,3638.66890394585,1298.694773035,4128.39893485579
2713.5468539454,1788.00268227914,3639.09102561165,1298.04919365738,4129.04451423341
2713.5468539454,1787.5807530466,3639.51295484419,1297.40390858105,4129.68979930974
2713.5468539454,1787.15901598439,3639.9346919064,1296.75891740388,4130.33479048692
2713.5468539454,1786.73747083018,3640.35623706061,1296.11421972465,4130.97948816614
2713.5468539454,1786.31611732223,3640.77759056856,1295.46981514309,4131.6238927477
2713.5468539454,1785.89495519939,3641.1987526914,1294.82570325979,4132.268004631
2713.5468539454,1785.4739842011,3641.61972368969,1294.18188367628,4132.91182421451
2713.5468539454,1785.0532040674,3642.04050382339,1293.53835599497,4133.55535189582
2713.5468539454,1784.63261453893,3642.46109335186,1292.89511981919,4134.1985880716
2713.5468539454,1784.21221535689,3642.8814925339,1292.25217475316,4134.84153313763
2713.5468539454,1783.79200626307,3643.30170162772,1291.60952040199,4135.4841874888
2713.5468539454,1783.37198699988,3643.72172089091,1290.96715637168,4136.12655151911
2713.5468539454,1782.95215731025,3644.14155058054,1290.32508226915,4136.76862562164
2713.5468539454,1782.53251693775,3644.56119095304,1289.68329770215,4137.41041018864
2713.5468539454,1782.11306562648,3644.98064226431,1289.04180227937,4138.05190561142
2713.5468539454,1781.69380312114,3645.39990476965,1288.40059561035,4138.69311228045
2713.5468539454,1781.27472916701,3645.81897872378,1287.7596773055,4139.33403058529
2713.5468539454,1780.85584350992,3646.23786438087,1287.11904697613,4139.97466091466
2713.5468539454,1780.43714589629,3646.6565619945,1286.47870423442,4140.61500365637
2713.5468539454,1780.0186360731,3647.07507181769,1285.8386486934,4141.25505919739
2713.5468539454,1779.60031378789,3647.4933941029,1285.19887996698,4141.89482792381
2713.5468539454,1779.18217878879,3647.911529102,1284.55939766993,4142.53431022086
2713.5468539454,1778.76423082446,3648.32947706633,1283.92020141789,4143.1735064729
2713.5468539454,1778.34646964415,3648.74723824664,1283.28129082736,4143.81241706343
2713.5468539454,1777.92889499766,3649.16481289313,1282.64266551567,4144.45104237512
2713.5468539454,1777.51150663533,3649.58220125546,1282.00432510104,4145.08938278975
2713.5468539454,1777.09430430809,3649.9994035827,1281.36626920251,4145.72743868828
2713.5468539454,1776.6772877674,3650.41642012339,1280.72849743999,4146.3652104508
2713.5468539454,1776.26045676528,3650.83325112551,1280.09100943423,4147.00269845656
2713.5468539454,1775.8438110543,3651.24989683649,1279.45380480682,4147.63990308397
2713.5468539454,1775.42735038758,3651.66635750321,1278.81688318018,4148.27682471061
2713.5468539454,1775.01107451879,3652.082633372,1278.18024417759,4148.9134637132
2713.5468539454,1774.59498320215,3652.49872468864,1277.54388742315,4149.54982046764
2713.5468539454,1774.17907619241,3652.91463169838,1276.90781254179,4150.185895349
2713.5468539454,1773.76335324487,3653.33035464592,1276.27201915929,4150.8216887315
2713.5468539454,1773.34781411539,3653.7458937754,1275.63650690223,4151.45720098856
2713.5468539454,1772.93245856033,3654.16124933046,1275.00127539803,4152.09243249276
2713.5468539454,1772.51728633663,3654.57642155416,1274.36632427494,4152.72738361585
2713.5468539454,1772.10229720173,3654.99141068906,1273.73165316201,4153.36205472878
2713.5468539454,1771.68749091362,3655.40621697717,1273.09726168911,4153.99644620168
2713.5468539454,1771.27286723083,3655.82084065996,1272.46314948696,4154.63055840383
2713.5468539454,1770.85842591241,3656.23528197838,1271.82931618704,4155.26439170375
2713.5468539454,1770.44416671794,3656.64954117285,1271.19576142167,4155.89794646912
2713.5468539454,1770.03008940754,3657.06361848325,1270.56248482397,4156.53122306682
2713.5468539454,1769.61619374184,3657.47751414895,1269.92948602787,4157.16422186292
2713.5468539454,1769.202479482,3657.89122840879,1269.29676466809,4157.7969432227
2713.5468539454,1768.78894638971,3658.30476150108,1268.66432038017,4158.42938751063
2713.5468539454,1768.37559422717,3658.71811366362,1268.03215280042,4159.06155509037
2713.5468539454,1767.96242275711,3659.13128513368,1267.40026156597,4159.69344632482
2713.5468539454,1767.54943174277,3659.54427614802,1266.76864631473,4160.32506157606
2713.5468539454,1767.13662094791,3659.95708694288,1266.13730668541,4160.95640120538
2713.5468539454,1766.72399013681,3660.36971775398,1265.50624231749,4161.5874655733
2713.5468539454,1766.31153907425,3660.78216881654,1264.87545285124,4162.21825503955
2713.5468539454,1765.89926752554,3661.19444036525,1264.24493792773,4162.84876996306
2713.5468539454,1765.48717525649,3661.6065326343,1263.6146971888,4163.47901070199
2713.5468539454,1765.07526203341,3662.01844585738,1262.98473027705,4164.10897761374
2713.5468539454,1764.66352762313,3662.43018026766,1262.35503683589,4164.7386710549
2713.5468539454,1764.251971793,3662.84173609779,1261.72561650948,4165.36809138131
2713.5468539454,1763.84059431083,3663.25311357996,1261.09646894275,4165.99723894804
2713.5468539454,1763.42939494497,3663.66431294582,1260.46759378142,4166.62611410937
2713.5468539454,1763.01837346427,3664.07533442652,1259.83899067194,4167.25471721885
2713.5468539454,1762.60752963806,3664.48617825273,1259.21065926157,4167.88304862922
2713.5468539454,1762.19686323617,3664.89684465462,1258.58259919829,4168.5111086925
2713.5468539454,1761.78637402895,3665.30733386184,1257.95481013086,4169.13889775993
2713.5468539454,1761.37606178723,3665.71764610356,1257.3272917088,4169.76641618199
2713.5468539454,1760.96592628232,3666.12778160847,1256.70004358237,4170.39366430842
2713.5468539454,1760.55596728603,3666.53774060476,1256.0730654026,4171.02064248819
2713.5468539454,1760.14618457069,3666.9475233201,1255.44635682126,4171.64735106953
2713.5468539454,1759.73657790908,3667.35712998171,1254.81991749086,4172.27379039993
2713.5468539454,1759.32714707448,3667.76656081631,1254.19374706468,4172.89996082611
2713.5468539454,1758.91789184067,3668.17581605012,1253.56784519672,4173.52586269407
2713.5468539454,1758.50881198189,3668.5848959089,1252.94221154173,4174.15149634906
2713.5468539454,1758.09990727288,3668.99380061791,1252.3168457552,4174.77686213559
2713.5468539454,1757.69117748886,3669.40253040193,1251.69174749336,4175.40196039743
2713.5468539454,1757.28262240554,3669.81108548525,1251.06691641317,4176.02679147762
2713.5468539454,1756.87424179908,3670.21946609171,1250.44235217233,4176.65135571846
2713.5468539454,1756.46603544615,3670.62767244464,1249.81805442924,4177.27565346155
2713.5468539454,1756.05800312387,3671.03570476692,1249.19402284308,4177.89968504771
2713.5468539454,1755.65014460985,3671.44356328094,1248.57025707371,4178.52345081708
2713.5468539454,1755.24245968217,3671.85124820862,1247.94675678174,4179.14695110905
2713.5468539454,1754.83494811938,3672.25875977141,1247.3235216285,4179.77018626229
2713.5468539454,1754.42760970051,3672.66609819028,1246.70055127601,4180.39315661478
2713.5468539454,1754.02044420503,3673.07326368576,1246.07784538705,4181.01586250374
2713.5468539454,1753.61345141292,3673.48025647787,1245.45540362509,4181.6383042657
2713.5468539454,1753.2066311046,3673.88707678619,1244.83322565431,4182.26048223648
2713.5468539454,1752.79998306095,3674.29372482984,1244.21131113963,4182.88239675116
2713.5468539454,1752.39350706333,3674.70020082746,1243.58965974663,4183.50404814416
2713.5468539454,1751.98720289356,3675.10650499723,1242.96827114165,4184.12543674914
2713.5468539454,1751.58107033391,3675.51263755688,1242.3471449917,4184.74656289909
2713.5468539454,1751.17510916711,3675.91859872368,1241.7262809645,4185.36742692629
2713.5468539454,1750.76931917636,3676.32438871443,1241.10567872848,4185.98802916231
2713.5468539454,1750.36370014531,3676.73000774548,1240.48533795275,4186.60836993804
2713.5468539454,1749.95825185806,3677.13545603273,1239.86525830714,4187.22844958365
2713.5468539454,1749.55297409918,3677.54073379161,1239.24543946215,4187.84826842864
2713.5468539454,1749.14786665367,3677.94584123712,1238.625881089,4188.46782680179
2713.5468539454,1748.742929307,3678.35077858379,1238.00658285957,4189.08712503122
2713.5468539454,1748.33816184509,3678.7555460457,1237.38754444645,4189.70616344434
2713.5468539454,1747.93356405429,3679.1601438365,1236.76876552291,4190.32494236788
2713.5468539454,1747.52913572142,3679.56457216937,1236.1502457629,4190.94346212789
2713.5468539454,1747.12487663372,3679.96883125707,1235.53198484106,4191.56172304973
2713.5468539454,1746.72078657891,3680.37292131188,1234.9139824327,4192.17972545809
2713.5468539454,1746.31686534512,3680.77684254567,1234.29623821382,4192.79746967697
2713.5468539454,1745.91311272095,3681.18059516984,1233.67875186108,4193.41495602971
2713.5468539454,1745.50952849541,3681.58417939538,1233.06152305184,4194.03218483895
2713.5468539454,1745.10611245798,3681.98759543281,1232.44455146411,4194.64915642668
2713.5468539454,1744.70286439855,3682.39084349224,1231.82783677658,4195.26587111421
2713.5468539454,1744.29978410748,3682.79392378331,1231.21137866859,4195.8823292222
2713.5468539454,1743.89687137554,3683.19683651525,1230.59517682018,4196.49853107061
2713.5468539454,1743.49412599394,3683.59958189685,1229.97923091204,4197.11447697875
2713.5468539454,1743.09154775433,3684.00216013646,1229.3635406255,4197.73016726529
2713.5468539454,1742.68913644878,3684.40457144201,1228.74810564259,4198.3456022482
2713.5468539454,1742.28689186981,3684.80681602099,1228.13292564596,4198.96078224483
2713.5468539454,1741.88481381034,3685.20889408045,1227.51800031895,4199.57570757184
2713.5468539454,1741.48290206375,3685.61080582704,1226.90332934553,4200.19037854526
2713.5468539454,1741.08115642383,3686.01255146696,1226.28891241035,4200.80479548044
2713.5468539454,1740.6795766848,3686.41413120599,1225.67474919867,4201.41895869212
2713.5468539454,1740.27816264131,3686.81554524948,1225.06083939645,4202.03286849434
2713.5468539454,1739.87691408841,3687.21679380238,1224.44718269025,4202.64652520054
2713.5468539454,1739.47583082159,3687.6178770692,1223.83377876731,4203.25992912348
2713.5468539454,1739.07491263677,3688.01879525402,1223.22062731549,4203.8730805753
2713.5468539454,1738.67415933028,3688.41954856051,1222.60772802332,4204.48597986747
2713.5468539454,1738.27357069886,3688.82013719193,1221.99508057993,4205.09862731086
2713.5468539454,1737.87314653968,3689.22056135111,1221.38268467513,4205.71102321566
2713.5468539454,1737.47288665032,3689.62082124047,1220.77053999933,4206.32316789146
2713.5468539454,1737.07279082877,3690.02091706202,1220.1586462436,4206.93506164719
2713.5468539454,1736.67285887345,3690.42084901734,1219.54700309964,4207.54670479115
2713.5468539454,1736.27309058317,3690.82061730762,1218.93561025976,4208.15809763103
2713.5468539454,1735.87348575717,3691.22022213362,1218.32446741693,4208.76924047386
2713.5468539454,1735.47404419509,3691.6196636957,1217.71357426472,4209.38013362607
2713.5468539454,1735.07476569699,3692.0189421938,1217.10293049733,4209.99077739346
2713.5468539454,1734.67565006333,3692.41805782746,1216.49253580961,4210.60117208118
2713.5468539454,1734.27669709496,3692.81701079583,1215.882389897,4211.21131799379
2713.5468539454,1733.87790659317,3693.21580129762,1215.27249245557,4211.82121543522
2713.5468539454,1733.47927835964,3693.61442953115,1214.66284318202,4212.43086470877
2713.5468539454,1733.08081219643,3694.01289569436,1214.05344177365,4213.04026611714
2713.5468539454,1732.68250790603,3694.41119998476,1213.44428792838,4213.64941996241
2713.5468539454,1732.28436529133,3694.80934259946,1212.83538134474,4214.25832654605
2713.5468539454,1731.88638415561,3695.20732373518,1212.2267217219,4214.86698616889
2713.5468539454,1731.48856430254,3695.60514358825,1211.61830875959,4215.4753991312
2713.5468539454,1731.09090553621,3696.00280235458,1211.01014215818,4216.08356573261
2713.5468539454,1730.69340766109,3696.40030022969,1210.40222161865,4216.69148627214
2713.5468539454,1730.29607048206,3696.79763740873,1209.79454684257,4217.29916104822
2713.5468539454,1729.89889380437,3697.19481408642,1209.18711753211,4217.90659035868
2713.5468539454,1729.50187743368,3697.59183045711,1208.57993339006,4218.51377450073
2713.5468539454,1729.10502117604,3697.98868671475,1207.97299411979,4219.120713771
2713.5468539454,1728.7083248379,3698.3853830529,1207.36629942527,4219.72740846552
2713.5468539454,1728.31178822607,3698.78191966472,1206.75984901108,4220.33385887971
2713.5468539454,1727.91541114778,3699.17829674301,1206.15364258238,4220.94006530841
2713.5468539454,1727.51919341064,3699.57451448015,1205.54767984494,4221.54602804585
2713.5468539454,1727.12313482263,3699.97057306816,1204.94196050509,4222.1517473857
2713.5468539454,1726.72723519214,3700.36647269865,1204.33648426978,4222.75722362101
2713.5468539454,1726.33149432792,3700.76221356287,1203.73125084654,4223.36245704425
2713.5468539454,1725.93591203912,3701.15779585167,1203.12625994346,4223.96744794733
2713.5468539454,1725.54048813526,3701.55321975553,1202.52151126927,4224.57219662152
2713.5468539454,1725.14522242626,3701.94848546453,1201.91700453322,4225.17670335757
2713.5468539454,1724.7501147224,3702.34359316839,1201.31273944518,4225.78096844561
2713.5468539454,1724.35516483435,3702.73854305644,1200.70871571559,4226.3849921752
2713.5468539454,1723.96037257315,3703.13333531764,1200.10493305547,4226.98877483532
2713.5468539454,1723.56573775022,3703.52797014057,1199.5013911764,4227.59231671439
2713.5468539454,1723.17126017736,3703.92244771343,1198.89808979057,4228.19561810022
2713.5468539454,1722.77693966675,3704.31676822404,1198.29502861071,4228.79867928008
2713.5468539454,1722.38277603092,3704.71093185987,1197.69220735012,4229.40150054067
2713.5468539454,1721.98876908279,3705.104938808,1197.0896257227,4230.00408216809
2713.5468539454,1721.59491863566,3705.49878925513,1196.4872834429,4230.60642444789
2713.5468539454,1721.20122450317,3705.89248338762,1195.88518022573,4231.20852766507
2713.5468539454,1720.80768649938,3706.28602139141,1195.28331578677,4231.81039210402
2713.5468539454,1720.41430443866,3706.67940345213,1194.68168984217,4232.41201804862
2713.5468539454,1720.02107813578,3707.07262975501,1194.08030210863,4233.01340578216
2713.5468539454,1719.62800740588,3707.46570048491,1193.47915230343,4233.61455558736
2713.5468539454,1719.23509206446,3707.85861582633,1192.8782401444,4234.21546774639
2713.5468539454,1718.84233192737,3708.25137596342,1192.27756534991,4234.81614254088
2713.5468539454,1718.44972681084,3708.64398107995,1191.67712763891,4235.41658025188
2713.5468539454,1718.05727653145,3709.03643135934,1191.07692673089,4236.0167811599
2713.5468539454,1717.66498090616,3709.42872698463,1190.47696234589,4236.6167455449
2713.5468539454,1717.27283975228,3709.82086813851,1189.87723420452,4237.21647368627
2713.5468539454,1716.88085288746,3710.21285500333,1189.27774202793,4237.81596586286
2713.5468539454,1716.48902012975,3710.60468776104,1188.6784855378,4238.41522235299
2713.5468539454,1716.09734129752,3710.99636659327,1188.07946445639,4239.0142434344
2713.5468539454,1715.70581620951,3711.38789168128,1187.48067850647,4239.61302938432
2713.5468539454,1715.31444468482,3711.77926320597,1186.88212741139,4240.2115804794
2713.5468539454,1714.9232265429,3712.17048134789,1186.28381089501,4240.80989699578
2713.5468539454,1714.53216160356,3712.56154628723,1185.68572868175,4241.40797920904
2713.5468539454,1714.14124968695,3712.95245820384,1185.08788049656,4242.00582739423
2713.5468539454,1713.75049061358,3713.34321727721,1184.49026606494,4242.60344182585
2713.5468539454,1713.3598842043,3713.73382368649,1183.8928851129,4243.20082277789
2713.5468539454,1712.96943028034,3714.12427761046,1183.29573736702,4243.79797052377
2713.5468539454,1712.57912866323,3714.51457922756,1182.69882255438,4244.39488533641
2713.5468539454,1712.1889791749,3714.90472871589,1182.10214040262,4244.99156748817
2713.5468539454,1711.79898163758,3715.29472625321,1181.50569063989,4245.5880172509
2713.5468539454,1711.40913587389,3715.6845720169,1180.90947299488,4246.18423489591
2713.5468539454,1711.01944170675,3716.07426618404,1180.3134871968,4246.78022069399
2713.5468539454,1710.62989895947,3716.46380893132,1179.7177329754,4247.37597491539
2713.5468539454,1710.24050745566,3716.85320043513,1179.12221006093,4247.97149782986
2713.5468539454,1709.8512670193,3717.24244087149,1178.52691818419,4248.5667897066
2713.5468539454,1709.4621774747,3717.63153041609,1177.93185707648,4249.16185081431
2713.5468539454,1709.07323864651,3718.02046924428,1177.33702646965,4249.75668142115
2713.5468539454,1708.68445035974,3718.40925753105,1176.74242609602,4250.35128179477
2713.5468539454,1708.2958124397,3718.79789545109,1176.14805568848,4250.94565220231
2713.5468539454,1707.90732471207,3719.18638317872,1175.5539149804,4251.53979291039
2713.5468539454,1707.51898700285,3719.57472088794,1174.96000370568,4252.13370418511
2713.5468539454,1707.13079913839,3719.9629087524,1174.36632159874,4252.72738629205
2713.5468539454,1706.74276094535,3720.35094694544,1173.7728683945,4253.32083949629
2713.5468539454,1706.35487225075,3720.73883564004,1173.17964382838,4253.91406406241
2713.5468539454,1705.96713288193,3721.12657500886,1172.58664763634,4254.50706025445
2713.5468539454,1705.57954266657,3721.51416522422,1171.99387955483,4255.09982833596
2713.5468539454,1705.19210143267,3721.90160645812,1171.40133932079,4255.69236857
2713.5468539454,1704.80480900856,3722.28889888223,1170.8090266717,4256.28468121909
2713.5468539454,1704.41766522292,3722.67604266787,1170.21694134553,4256.87676654526
2713.5468539454,1704.03066990473,3723.06303798606,1169.62508308073,4257.46862481006
2713.5468539454,1703.64382288332,3723.44988500747,1169.03345161628,4258.06025627451
2713.5468539454,1703.25712398834,3723.83658390245,1168.44204669165,4258.65166119914
2713.5468539454,1702.87057304976,3724.22313484103,1167.85086804681,4259.24283984398
2713.5468539454,1702.48416989787,3724.60953799292,1167.25991542222,4259.83379246857
2713.5468539454,1702.09791436331,3724.99579352748,1166.66918855885,4260.42451933194
2713.5468539454,1701.71180627702,3725.38190161377,1166.07868719814,4261.01502069265
2713.5468539454,1701.32584547027,3725.76786242052,1165.48841108205,4261.60529680874
2713.5468539454,1700.94003177465,3726.15367611614,1164.89835995302,4262.19534793777
2713.5468539454,1700.55436502207,3726.53934286872,1164.30853355398,4262.78517433681
2713.5468539454,1700.16884504476,3726.92486284603,1163.71893162834,4263.37477626245
2713.5468539454,1699.78347167527,3727.31023621552,1163.12955392002,4263.96415397077
2713.5468539454,1699.39824474648,3727.69546314431,1162.54040017341,4264.55330771737
2713.5468539454,1699.01316409156,3728.08054379923,1161.9514701334,4265.14223775739
2713.5468539454,1698.62822954402,3728.46547834677,1161.36276354533,4265.73094434546
2713.5468539454,1698.24344093768,3728.85026695311,1160.77428015506,4266.31942773573
2713.5468539454,1697.85879810667,3729.23490978412,1160.18601970893,4266.90768818186
2713.5468539454,1697.47430088543,3729.61940700536,1159.59798195372,4267.49572593707
2713.5468539454,1697.08994910873,3730.00375878206,1159.01016663674,4268.08354125405
2713.5468539454,1696.70574261164,3730.38796527915,1158.42257350575,4268.67113438504
2713.5468539454,1696.32168122953,3730.77202666126,1157.83520230898,4269.25850558181
2713.5468539454,1695.93776479812,3731.15594309267,1157.24805279516,4269.84565509563
2713.5468539454,1695.55399315339,3731.5397147374,1156.66112471346,4270.43258317732
2713.5468539454,1695.17036613166,3731.92334175913,1156.07441781357,4271.01929007722
2713.5468539454,1694.78688356956,3732.30682432123,1155.4879318456,4271.60577604519
2713.5468539454,1694.40354530401,3732.69016258678,1154.90166656016,4272.19204133063
2713.5468539454,1694.02035117224,3733.07335671855,1154.31562170833,4272.77808618246
2713.5468539454,1693.63730101181,3733.45640687898,1153.72979704164,4273.36391084915
2713.5468539454,1693.25439466054,3733.83931323025,1153.1441923121,4273.94951557869
2713.5468539454,1692.8716319566,3734.22207593419,1152.55880727219,4274.5349006186
2713.5468539454,1692.48901273844,3734.60469515235,1151.97364167483,4275.12006621596
2713.5468539454,1692.10653684481,3734.98717104598,1151.38869527343,4275.70501261736
2713.5468539454,1691.72420411477,3735.36950377602,1150.80396782185,4276.28974006894
2713.5468539454,1691.34201438767,3735.75169350312,1150.21945907441,4276.87424881638
2713.5468539454,1690.95996750319,3736.1337403876,1149.63516878588,4277.45853910491
2713.5468539454,1690.57806330127,3736.51564458952,1149.0510967115,4278.04261117929
2713.5468539454,1690.19630162217,3736.89740626862,1148.46724260697,4278.62646528382
2713.5468539454,1689.81468230645,3737.27902558434,1147.88360622844,4279.21010166235
2713.5468539454,1689.43320519496,3737.66050269583,1147.30018733251,4279.79352055828
2713.5468539454,1689.05187012885,3738.04183776194,1146.71698567624,4280.37672221455
2713.5468539454,1688.67067694956,3738.42303094123,1146.13400101714,4280.95970687365
2713.5468539454,1688.28962549882,3738.80408239197,1145.55123311316,4281.54247477763
2713.5468539454,1687.90871561868,3739.18499227211,1144.96868172271,4282.12502616808
